route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id
100219,61621,40685708,"Downtown Seattle ","LOCAL",0,5777933,21004022,0,101
100219,61621,40685713,"Downtown Seattle ","LOCAL",0,5777946,21004022,0,101
100173,61621,40685714,"Downtown Seattle East Jefferson Street","LOCAL",1,5777940,10003002,0,101
100219,61621,40685715,"Downtown Seattle East Jefferson Street","LOCAL",1,5777954,10004023,0,101
100173,61621,40685716,"Downtown Seattle ","LOCAL",0,5777953,21003003,0,101
100173,61621,40685721,"Downtown Seattle East Jefferson Street","LOCAL",1,5777932,10003002,0,101
100219,61621,40685722,"Downtown Seattle ","LOCAL",0,5777951,21004022,0,101
100173,61621,40685723,"Downtown Seattle ","LOCAL",0,5777941,21003003,0,101
100219,61621,40685724,"Downtown Seattle East Jefferson Street","LOCAL",1,5777933,10004023,0,101
100173,61621,40685725,"Downtown Seattle East Jefferson Street","LOCAL",1,5777953,10003002,0,101
100219,61621,40685732,"Downtown Seattle East Jefferson Street","LOCAL",1,5777946,10004023,0,101
100173,61621,40685733,"Downtown Seattle ","LOCAL",0,5777940,21003003,0,101
100219,61621,40685734,"Downtown Seattle ","LOCAL",0,5777954,21004022,0,101
100173,61621,40685740,"Downtown Seattle ","LOCAL",0,5777932,21003003,0,101
100219,61621,40685741,"Downtown Seattle East Jefferson Street","LOCAL",1,5777951,10004023,0,101
100173,61621,40685742,"Downtown Only ","LOCAL",1,5777941,10003005,0,101
100219,61621,40685743,"Downtown Seattle ","LOCAL",0,5777933,21004022,0,101
100173,61621,40685746,"Downtown Seattle East Jefferson Street","LOCAL",1,5777932,10003008,0,101
100173,61621,40685747,"Downtown Seattle East Jefferson Street","LOCAL",1,5777940,10003008,0,101
100028,61621,40685748,"Seattle Pacific University Seattle Center W","LOCAL",0,5777940,11013010,0,101
100219,61621,40685750,"Downtown Seattle ","LOCAL",0,5777946,21004022,0,101
100219,61621,40685751,"Downtown Seattle East Jefferson Street","LOCAL",1,5777954,10004023,0,101
100173,61621,40685752,"Downtown Seattle ","LOCAL",0,5777953,21003003,0,101
100028,61621,40685756,"Seattle Pacific University Seattle Center W","LOCAL",0,5777932,11013010,0,101
100173,61621,40685757,"Madrona and 34th Ave Via E Cherry St","LOCAL",0,5777940,21003011,0,101
100028,61621,40685758,"Downtown Seattle ","LOCAL",1,5777940,20013011,0,101
100219,61621,40685759,"Downtown Seattle East Jefferson Street","LOCAL",1,5777946,10004023,0,101
100219,61621,40685760,"Downtown Seattle ","LOCAL",0,5777951,21004022,0,101
100219,61621,40685761,"Downtown Seattle East Jefferson Street","LOCAL",1,5777933,10004023,0,101
100219,61621,40685762,"Downtown Seattle ","LOCAL",0,5777954,21004022,0,101
100173,61621,40685763,"Downtown Seattle East Jefferson Street","LOCAL",1,5777953,10003008,0,101
100173,61621,40685767,"Madrona and 34th Ave Via E Cherry St","LOCAL",0,5777932,21003011,0,101
100028,61621,40685768,"Downtown Seattle ","LOCAL",1,5777932,20013011,0,101
100219,61621,40685769,"Downtown Seattle East Jefferson Street","LOCAL",1,5777951,10004001,0,101
100219,61621,40685770,"Downtown Only ","LOCAL",0,5777933,21004010,0,101
100028,61621,40685771,"Downtown Only ","LOCAL",1,5777953,20013012,0,101
100173,61621,40685774,"Downtown Only ","LOCAL",1,5777940,10003005,0,101
100219,61621,40685778,"Downtown Seattle East Jefferson Street","LOCAL",1,5777954,10004023,0,101
100173,61621,40685781,"Downtown Only ","LOCAL",1,5777813,10003005,0,101
100219,61621,40685782,"Downtown Only ","LOCAL",0,5777946,21004010,0,101
100173,61621,40685788,"Downtown Seattle East Jefferson Street","LOCAL",1,5777931,10003002,0,101
100173,61621,40685789,"Downtown Seattle ","LOCAL",0,5777931,21003003,0,101
100173,61621,40685790,"Seattle Pacific University Queen Anne","LOCAL",1,5777931,10003009,0,101
100219,61621,40685791,"Downtown Seattle East Jefferson Street","LOCAL",1,5777944,10004001,0,101
100219,61621,40685792,"Downtown Seattle ","LOCAL",0,5777931,21004022,0,101
100210,61621,40685802,"Othello Station N Beacon Hill","LOCAL",0,5777954,21036015,0,101
100219,61621,40686174,"Judkins Park Via 23rd Ave","LOCAL",0,5777937,21004025,0,101
100028,61621,40686659,"Seattle Pacific University Seattle Center W","LOCAL",0,5777953,11013010,0,101
100113,14201,40774472,"Redmond Transit Center ","LOCAL",1,5740918,10221009,0,101
100113,14201,40774498,"Education Hill ","LOCAL",0,5740918,21221008,0,101
100113,14201,40774499,"Education Hill ","LOCAL",1,5740918,10221010,0,101
100113,14201,40774500,"Education Hill ","LOCAL",1,5740918,10221010,0,101
100113,14201,40774501,"Education Hill ","LOCAL",1,5740918,10221010,0,101
100113,14201,40774502,"Education Hill ","LOCAL",1,5740926,10221010,0,101
100113,14201,40774503,"Eastgate P&R ","LOCAL",0,5740918,21221007,0,101
100113,14201,40774504,"Eastgate P&R ","LOCAL",0,5740918,21221007,0,101
100113,14201,40774505,"Eastgate P&R ","LOCAL",0,5740926,21221007,0,101
100113,14201,40774506,"Redmond Transit Center ","LOCAL",1,5740926,10221009,0,101
100113,14201,40774507,"Redmond Transit Center ","LOCAL",1,5740926,10221009,0,101
100113,14201,40774508,"Education Hill ","LOCAL",1,5740926,10221010,0,101
100113,14201,40774509,"Education Hill ","LOCAL",1,5740926,10221010,0,101
100113,14201,40774510,"Education Hill ","LOCAL",1,5740928,10221010,0,101
100113,14201,40774511,"Education Hill ","LOCAL",0,5740926,21221008,0,101
100113,14201,40774512,"Eastgate P&R ","LOCAL",0,5740926,21221007,0,101
100113,14201,40774513,"Eastgate P&R ","LOCAL",0,5740926,21221007,0,101
100113,14201,40774514,"Eastgate P&R ","LOCAL",0,5740928,21221007,0,101
100113,14201,40774515,"Education Hill ","LOCAL",1,5740928,10221011,0,101
100113,14201,40774516,"Education Hill ","LOCAL",1,5740918,10221011,0,101
100113,14201,40774517,"Education Hill ","LOCAL",1,5740918,10221011,0,101
100113,14201,40774518,"Education Hill ","LOCAL",1,5740928,10221011,0,101
100113,14201,40774519,"Education Hill ","LOCAL",0,5740926,21221008,0,101
100113,14201,40774520,"Eastgate P&R ","LOCAL",0,5740918,21221007,0,101
100113,14201,40774521,"Eastgate P&R ","LOCAL",0,5740918,21221007,0,101
100113,14201,40774522,"Eastgate P&R ","LOCAL",0,5740928,21221007,0,101
100162,14201,40774523,"Issaquah Bellevue","LOCAL",0,5740911,41271013,0,101
100162,14201,40774524,"Issaquah Bellevue","LOCAL",0,5740917,41271013,0,101
100162,14201,40774525,"Issaquah Bellevue","LOCAL",0,5740912,41271013,0,101
100162,14201,40774526,"Issaquah Bellevue","LOCAL",0,5740911,41271013,0,101
100162,14201,40774527,"Issaquah Bellevue","LOCAL",0,5740913,41271013,0,101
100162,14201,40774528,"Issaquah Bellevue","LOCAL",0,5740914,41271013,0,101
100162,14201,40774529,"Issaquah Bellevue","LOCAL",0,5740916,41271013,0,101
100162,14201,40774530,"Issaquah Bellevue","LOCAL",0,5740915,41271013,0,101
100162,14201,40774531,"Issaquah Bellevue","LOCAL",0,5740917,41271013,0,101
100162,14201,40774532,"Issaquah Bellevue","LOCAL",0,5740912,41271013,0,101
100162,14201,40774533,"Issaquah Bellevue","LOCAL",0,5740911,41271013,0,101
100162,14201,40774534,"Issaquah Bellevue","LOCAL",0,5740913,41271013,0,101
100162,14201,40774535,"Issaquah Bellevue","LOCAL",0,5740914,41271013,0,101
100162,14201,40774536,"Issaquah Bellevue","LOCAL",0,5740916,41271013,0,101
100162,14201,40774537,"Issaquah Bellevue","LOCAL",0,5740915,41271013,0,101
100162,14201,40774538,"University District Bellevue","LOCAL",1,5740917,30271014,0,101
100162,14201,40774539,"University District Bellevue","LOCAL",1,5740912,30271014,0,101
100162,14201,40774540,"University District Bellevue","LOCAL",1,5740911,30271014,0,101
100162,14201,40774541,"University District Bellevue","LOCAL",1,5740913,30271014,0,101
100162,14201,40774542,"University District Bellevue","LOCAL",1,5740914,30271014,0,101
100162,14201,40774543,"University District Bellevue","LOCAL",1,5740916,30271014,0,101
100162,14201,40774544,"University District Bellevue","LOCAL",1,5740915,30271014,0,101
100162,14201,40774545,"University District Bellevue","LOCAL",1,5740917,30271014,0,101
100162,14201,40774546,"University District Bellevue","LOCAL",1,5740912,30271014,0,101
100162,14201,40774547,"University District Bellevue","LOCAL",1,5740911,30271014,0,101
100162,14201,40774548,"University District Bellevue","LOCAL",1,5740913,30271014,0,101
100162,14201,40774549,"University District Bellevue","LOCAL",1,5740914,30271014,0,101
100162,14201,40774550,"University District Bellevue","LOCAL",1,5740916,30271014,0,101
100162,14201,40774551,"University District Bellevue","LOCAL",1,5740915,30271014,0,101
100162,14201,40774552,"University District Bellevue","LOCAL",1,5740913,30271014,0,101
100162,14201,40774553,"Issaquah Bellevue","LOCAL",0,5740915,41271013,0,101
100162,14201,40774554,"Issaquah Bellevue","LOCAL",0,5740917,41271013,0,101
100162,14201,40774555,"Issaquah Bellevue","LOCAL",0,5740912,41271013,0,101
100162,14201,40774556,"Issaquah Bellevue","LOCAL",0,5740911,41271013,0,101
100162,14201,40774557,"Issaquah Bellevue","LOCAL",0,5740913,41271013,0,101
100162,14201,40774558,"Issaquah Bellevue","LOCAL",0,5740914,41271013,0,101
100162,14201,40774559,"Issaquah Bellevue","LOCAL",0,5740916,41271013,0,101
100162,14201,40774560,"Issaquah Bellevue","LOCAL",0,5740915,41271013,0,101
100162,14201,40774561,"University District Bellevue","LOCAL",1,5740917,30271014,0,101
100162,14201,40774562,"University District Bellevue","LOCAL",1,5740912,30271014,0,101
100162,14201,40774563,"University District Bellevue","LOCAL",1,5740911,30271014,0,101
100162,14201,40774564,"University District Bellevue","LOCAL",1,5740913,30271014,0,101
100162,14201,40774565,"University District Bellevue","LOCAL",1,5740914,30271014,0,101
100162,14201,40774566,"University District Bellevue","LOCAL",1,5740916,30271014,0,101
100162,14201,40774567,"University District Bellevue","LOCAL",1,5740915,30271014,0,101
100162,14201,40774568,"University District Bellevue","LOCAL",1,5740917,30271014,0,101
100113,14201,40774569,"Redmond Transit Center ","LOCAL",1,5740918,10221009,0,101
100113,14201,40774570,"Education Hill ","LOCAL",0,5740918,21221008,0,101
100113,14201,40774571,"Eastgate P&R ","LOCAL",0,5740918,21221007,0,101
100113,14201,40774572,"Eastgate P&R ","LOCAL",0,5740928,21221007,0,101
100139,14201,40774573,"South Bellevue S Kirkland P&R","LOCAL",1,5740921,30249004,0,101
100139,14201,40774574,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740920,41249005,0,101
100139,14201,40774575,"South Bellevue S Kirkland P&R","LOCAL",1,5740919,30249004,0,101
100139,14201,40774576,"South Bellevue S Kirkland P&R","LOCAL",1,5740921,30249004,0,101
100139,14201,40774577,"South Bellevue S Kirkland P&R","LOCAL",1,5740919,30249004,0,101
100139,14201,40774578,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740921,41249005,0,101
100139,14201,40774579,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740919,41249005,0,101
100139,14201,40774580,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740919,41249005,0,101
100139,14201,40774581,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740921,41249005,0,101
100139,14201,40774582,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740920,41249005,0,101
100139,14201,40774583,"South Bellevue S Kirkland P&R","LOCAL",1,5740921,30249004,0,101
100139,14201,40774584,"South Bellevue S Kirkland P&R","LOCAL",1,5740920,30249004,0,101
100139,14201,40774585,"South Bellevue S Kirkland P&R","LOCAL",1,5740921,30249004,0,101
100139,14201,40774586,"South Bellevue S Kirkland P&R","LOCAL",1,5740920,30249004,0,101
100139,14201,40774587,"South Bellevue S Kirkland P&R","LOCAL",1,5740919,30249004,0,101
100139,14201,40774588,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740919,41249005,0,101
100139,14201,40774589,"South Bellevue S Kirkland P&R","LOCAL",1,5740920,30249004,0,101
100139,14201,40774590,"South Bellevue S Kirkland P&R","LOCAL",1,5740919,30249004,0,101
100139,14201,40774591,"South Bellevue S Kirkland P&R","LOCAL",1,5740921,30249004,0,101
100139,14201,40774592,"South Bellevue S Kirkland P&R","LOCAL",1,5740920,30249004,0,101
100139,14201,40774593,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740921,41249005,0,101
100139,14201,40774594,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740921,41249005,0,101
100139,14201,40774595,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740920,41249005,0,101
100139,14201,40774596,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740919,41249005,0,101
100139,14201,40774597,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740919,41249005,0,101
100139,14201,40774598,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740920,41249005,0,101
100139,14201,40774599,"South Bellevue S Kirkland P&R","LOCAL",1,5740919,30249004,0,101
100139,14201,40774600,"South Bellevue S Kirkland P&R","LOCAL",1,5740920,30249004,0,101
100139,14201,40774601,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740920,41249005,0,101
100139,14201,40774602,"Redmond Technology Station S Kirkland P&R","LOCAL",0,5740921,41249005,0,101
100136,14201,40774603,"Factoria Crossroads","LOCAL",1,5740927,20245008,0,101
100136,14201,40774604,"Factoria Crossroads","LOCAL",1,5740925,20245008,0,101
100136,14201,40774605,"Factoria Crossroads","LOCAL",1,5740927,20245008,0,101
100136,14201,40774606,"Factoria Crossroads","LOCAL",1,5740924,20245008,0,101
100136,14201,40774607,"Factoria Crossroads","LOCAL",1,5740925,20245008,0,101
100136,14201,40774608,"Factoria Crossroads","LOCAL",1,5740923,20245008,0,101
100136,14201,40774609,"Factoria Crossroads","LOCAL",1,5740927,20245008,0,101
100136,14201,40774610,"Factoria Crossroads","LOCAL",1,5740924,20245008,0,101
100136,14201,40774611,"Factoria Crossroads","LOCAL",1,5740922,20245008,0,101
100136,14201,40774612,"Factoria Crossroads","LOCAL",1,5740925,20245008,0,101
100136,14201,40774613,"Factoria Crossroads","LOCAL",1,5740923,20245008,0,101
100136,14201,40774614,"Factoria Crossroads","LOCAL",1,5740927,20245008,0,101
100136,14201,40774615,"Factoria Crossroads","LOCAL",1,5740924,20245008,0,101
100136,14201,40774616,"Factoria Crossroads","LOCAL",1,5740922,20245008,0,101
100136,14201,40774617,"Factoria Crossroads","LOCAL",1,5740925,20245008,0,101
100136,14201,40774618,"Factoria Crossroads","LOCAL",1,5740923,20245008,0,101
100136,14201,40774619,"Factoria Crossroads","LOCAL",1,5740927,20245008,0,101
100136,14201,40774620,"Factoria Crossroads","LOCAL",1,5740924,20245008,0,101
100136,14201,40774621,"Factoria Crossroads","LOCAL",1,5740922,20245008,0,101
100136,14201,40774622,"Factoria Crossroads","LOCAL",1,5740925,20245008,0,101
100136,14201,40774623,"Factoria Crossroads","LOCAL",1,5740923,20245008,0,101
100136,14201,40774624,"Factoria Crossroads","LOCAL",1,5740922,20245008,0,101
100136,14201,40774625,"Factoria Crossroads","LOCAL",1,5740923,20245008,0,101
100136,14201,40774626,"Factoria Crossroads","LOCAL",1,5740922,20245008,0,101
100136,14201,40774627,"Factoria Crossroads","LOCAL",1,5740925,20245008,0,101
100136,14201,40774628,"Factoria Crossroads","LOCAL",1,5740923,20245007,0,101
100136,14201,40774629,"Kirkland Crossroads","LOCAL",0,5740927,11245009,0,101
100136,14201,40774630,"Kirkland Crossroads","LOCAL",0,5740925,11245006,0,101
100136,14201,40774631,"Kirkland Crossroads","LOCAL",0,5740927,11245006,0,101
100136,14201,40774632,"Kirkland Crossroads","LOCAL",0,5740925,11245006,0,101
100136,14201,40774633,"Kirkland Crossroads","LOCAL",0,5740923,11245006,0,101
100136,14201,40774634,"Kirkland Crossroads","LOCAL",0,5740927,11245006,0,101
100136,14201,40774635,"Kirkland Crossroads","LOCAL",0,5740923,11245006,0,101
100136,14201,40774636,"Kirkland Crossroads","LOCAL",0,5740922,11245006,0,101
100136,14201,40774637,"Kirkland Crossroads","LOCAL",0,5740923,11245006,0,101
100136,14201,40774638,"Kirkland Crossroads","LOCAL",0,5740922,11245006,0,101
100136,14201,40774639,"Kirkland Crossroads","LOCAL",0,5740925,11245006,0,101
100136,14201,40774640,"Kirkland Crossroads","LOCAL",0,5740923,11245006,0,101
100136,14201,40774641,"Kirkland Crossroads","LOCAL",0,5740924,11245006,0,101
100136,14201,40774642,"Kirkland Crossroads","LOCAL",0,5740923,11245006,0,101
100136,14201,40774643,"Kirkland Crossroads","LOCAL",0,5740924,11245006,0,101
100136,14201,40774644,"Kirkland Crossroads","LOCAL",0,5740923,11245006,0,101
100136,14201,40774645,"Kirkland Crossroads","LOCAL",0,5740925,11245006,0,101
100136,14201,40774646,"Kirkland Crossroads","LOCAL",0,5740927,11245006,0,101
100136,14201,40774647,"Kirkland Crossroads","LOCAL",0,5740925,11245006,0,101
100136,14201,40774648,"Kirkland Crossroads","LOCAL",0,5740922,11245006,0,101
100136,14201,40774649,"Kirkland Crossroads","LOCAL",0,5740922,11245006,0,101
100136,14201,40774650,"Kirkland Crossroads","LOCAL",0,5740924,11245006,0,101
100136,14201,40774651,"Kirkland Crossroads","LOCAL",0,5740924,11245006,0,101
100136,14201,40774652,"Kirkland Crossroads","LOCAL",0,5740922,11245006,0,101
100136,14201,40774653,"Kirkland Crossroads","LOCAL",0,5740927,11245006,0,101
100136,14201,40774654,"Kirkland Crossroads","LOCAL",0,5740927,11245006,0,101
100139,14201,40774655,"Bellevue Transit Center ","LOCAL",0,5740919,41249008,0,101
100139,14201,40774656,"South Bellevue ","LOCAL",1,5740919,30249007,0,101
102554,14201,40774766,"Bellevue Transit Center Factoria","LOCAL",0,5740929,11241004,0,101
102552,14201,40774767,"Bellevue Transit Center Crossroads","LOCAL",0,5740930,31226006,0,101
102554,14201,40774770,"Bellevue Transit Center Factoria","LOCAL",0,5740931,11241004,0,101
102552,14201,40774771,"Bellevue Transit Center Crossroads","LOCAL",0,5740929,31226006,0,101
102554,14201,40774774,"Bellevue Transit Center Factoria","LOCAL",0,5740930,11241004,0,101
102552,14201,40774775,"Bellevue Transit Center Crossroads","LOCAL",0,5740931,31226006,0,101
102554,14201,40774777,"Bellevue Transit Center Factoria","LOCAL",0,5740929,11241004,0,101
102552,14201,40774780,"Bellevue Transit Center Crossroads","LOCAL",0,5740930,31226006,0,101
102554,14201,40774781,"Bellevue Transit Center Factoria","LOCAL",0,5740931,11241004,0,101
102552,14201,40774783,"Bellevue Transit Center Crossroads","LOCAL",0,5740929,31226006,0,101
102554,14201,40774785,"Bellevue Transit Center Factoria","LOCAL",0,5740930,11241004,0,101
102552,14201,40774788,"Bellevue Transit Center Crossroads","LOCAL",0,5740931,31226006,0,101
102554,14201,40774789,"Bellevue Transit Center Factoria","LOCAL",0,5740929,11241004,0,101
102552,14201,40774791,"Bellevue Transit Center Crossroads","LOCAL",0,5740930,31226006,0,101
102554,14201,40774793,"Bellevue Transit Center Factoria","LOCAL",0,5740931,11241004,0,101
102552,14201,40774796,"Bellevue Transit Center Crossroads","LOCAL",0,5740929,31226006,0,101
102554,14201,40774797,"Bellevue Transit Center Factoria","LOCAL",0,5740930,11241004,0,101
102552,14201,40774799,"Bellevue Transit Center Crossroads","LOCAL",0,5740931,31226006,0,101
102554,14201,40774801,"Bellevue Transit Center Factoria","LOCAL",0,5740929,11241004,0,101
102552,14201,40774804,"Bellevue Transit Center Crossroads","LOCAL",0,5740930,31226006,0,101
102554,14201,40774805,"Bellevue Transit Center Factoria","LOCAL",0,5740931,11241004,0,101
102552,14201,40774807,"Bellevue Transit Center Crossroads","LOCAL",0,5740929,31226006,0,101
102554,14201,40774808,"Bellevue Transit Center Factoria","LOCAL",0,5740930,11241004,0,101
102552,14201,40774812,"Bellevue Transit Center Crossroads","LOCAL",0,5740931,31226006,0,101
102554,14201,40774813,"Bellevue Transit Center Factoria","LOCAL",0,5740929,11241004,0,101
102552,14201,40774816,"Bellevue Transit Center Crossroads","LOCAL",0,5740930,31226006,0,101
102554,14201,40774817,"Bellevue Transit Center Factoria","LOCAL",0,5740931,11241004,0,101
102554,14201,40774820,"Bellevue Transit Center Factoria","LOCAL",0,5740930,11241004,0,101
102552,14201,40774821,"Bellevue Transit Center Crossroads","LOCAL",0,5740929,31226006,0,101
102552,14201,40774824,"Bellevue Transit Center Crossroads","LOCAL",0,5740931,31226006,0,101
102554,14201,40774826,"Bellevue Transit Center Factoria","LOCAL",0,5740929,11241004,0,101
102552,14201,40774829,"Bellevue Transit Center Crossroads","LOCAL",0,5740930,31226006,0,101
102554,14201,40774830,"Bellevue Transit Center Factoria","LOCAL",0,5740931,11241004,0,101
102552,14201,40774831,"Bellevue Transit Center Crossroads","LOCAL",0,5740929,31226006,0,101
102554,14201,40774834,"Bellevue Transit Center Factoria","LOCAL",0,5740930,11241004,0,101
102552,14201,40774835,"Bellevue Transit Center Crossroads","LOCAL",0,5740931,31226006,0,101
100133,14201,40774838,"Renton ","LOCAL",1,5740933,20240003,0,101
100133,14201,40774839,"Bellevue Transit Center ","LOCAL",0,5740932,11240002,0,101
100133,14201,40774840,"Bellevue Transit Center ","LOCAL",0,5740933,11240002,0,101
100133,14201,40774841,"Renton ","LOCAL",1,5740932,20240003,0,101
100133,14201,40774843,"Renton ","LOCAL",1,5740934,20240003,0,101
100133,14201,40774845,"Renton ","LOCAL",1,5740933,20240003,0,101
100133,14201,40774846,"Bellevue Transit Center ","LOCAL",0,5740932,11240002,0,101
100133,14201,40774848,"Bellevue Transit Center ","LOCAL",0,5740934,11240002,0,101
100133,14201,40774850,"Renton ","LOCAL",1,5740935,20240003,0,101
100133,14201,40774851,"Bellevue Transit Center ","LOCAL",0,5740933,11240002,0,101
100133,14201,40774852,"Bellevue Transit Center ","LOCAL",0,5740935,11240002,0,101
100133,14201,40774853,"Renton ","LOCAL",1,5740935,20240003,0,101
100133,14201,40774855,"Bellevue Transit Center ","LOCAL",0,5740935,11240002,0,101
100133,14201,40774856,"Renton ","LOCAL",1,5740932,20240003,0,101
100133,14201,40774857,"Renton ","LOCAL",1,5740934,20240003,0,101
100133,14201,40774860,"Bellevue Transit Center ","LOCAL",0,5740932,11240002,0,101
100133,14201,40774861,"Renton ","LOCAL",1,5740933,20240003,0,101
100133,14201,40774862,"Renton ","LOCAL",1,5740935,20240003,0,101
100133,14201,40774865,"Bellevue Transit Center ","LOCAL",0,5740934,11240002,0,101
100133,14201,40774869,"Bellevue Transit Center ","LOCAL",0,5740936,11240002,0,101
100133,14201,40774870,"Renton ","LOCAL",1,5740936,20240003,0,101
100133,14201,40774871,"Bellevue Transit Center ","LOCAL",0,5740936,11240002,0,101
100133,14201,40774872,"Renton ","LOCAL",1,5740932,20240003,0,101
100133,14201,40774873,"Bellevue Transit Center ","LOCAL",0,5740933,11240002,0,101
100133,14201,40774874,"Renton ","LOCAL",1,5740936,20240003,0,101
100133,14201,40774875,"Renton ","LOCAL",1,5740936,20240003,0,101
100133,14201,40774877,"Bellevue Transit Center ","LOCAL",0,5740935,11240002,0,101
100133,14201,40774879,"Bellevue Transit Center ","LOCAL",0,5740936,11240002,0,101
100133,14201,40774880,"Renton ","LOCAL",1,5740934,20240003,0,101
100133,14201,40774882,"Renton ","LOCAL",1,5740933,20240003,0,101
100133,14201,40774883,"Bellevue Transit Center ","LOCAL",0,5740932,11240002,0,101
100133,14201,40774885,"Renton ","LOCAL",1,5740935,20240003,0,101
100133,14201,40774888,"Renton ","LOCAL",1,5740936,20240003,0,101
100133,14201,40774889,"Bellevue Transit Center ","LOCAL",0,5740934,11240002,0,101
100133,14201,40774892,"Renton ","LOCAL",1,5740932,20240003,0,101
100133,14201,40774893,"Bellevue Transit Center ","LOCAL",0,5740933,11240002,0,101
100133,14201,40774896,"Bellevue Transit Center ","LOCAL",0,5740935,11240002,0,101
100133,14201,40774898,"Bellevue Transit Center ","LOCAL",0,5740936,11240002,0,101
100133,14201,40774899,"Renton ","LOCAL",1,5740934,20240003,0,101
100133,14201,40774900,"Bellevue Transit Center ","LOCAL",0,5740932,11240002,0,101
100133,14201,40774901,"Renton ","LOCAL",1,5740933,20240003,0,101
100133,14201,40774902,"Renton ","LOCAL",1,5740935,20240003,0,101
100133,14201,40774906,"Renton ","LOCAL",1,5740936,20240003,0,101
100133,14201,40774907,"Bellevue Transit Center ","LOCAL",0,5740935,11240002,0,101
100133,14201,40774908,"Bellevue Transit Center ","LOCAL",0,5740933,11240002,0,101
100133,14201,40774909,"Renton ","LOCAL",1,5740932,20240003,0,101
100133,14201,40774912,"Bellevue Transit Center ","LOCAL",0,5740936,11240002,0,101
100133,14201,40774914,"Bellevue Transit Center ","LOCAL",0,5740932,11240002,0,101
100133,14201,40774915,"Renton ","LOCAL",1,5740933,20240003,0,101
100133,14201,40774917,"Renton ","LOCAL",1,5740935,20240003,0,101
100133,14201,40774919,"Bellevue Transit Center ","LOCAL",0,5740933,11240002,0,101
100133,14201,40774920,"Renton ","LOCAL",1,5740936,20240003,0,101
100133,14201,40774923,"Bellevue Transit Center ","LOCAL",0,5740937,11240002,0,101
100133,14201,40774924,"Bellevue Transit Center ","LOCAL",0,5740937,11240002,0,101
100133,14201,40774925,"Bellevue Transit Center ","LOCAL",0,5740937,11240002,0,101
100133,14201,40774926,"Renton ","LOCAL",1,5740937,20240003,0,101
100133,14201,40774927,"Renton ","LOCAL",1,5740937,20240003,0,101
100133,14201,40774928,"Renton ","LOCAL",1,5740932,20240003,0,101
100133,14201,40774929,"Renton ","LOCAL",1,5740937,20240003,0,101
100133,14201,40774930,"Bellevue Transit Center ","LOCAL",0,5740935,11240002,0,101
100133,14201,40774931,"Bellevue Transit Center ","LOCAL",0,5740937,11240002,0,101
100133,14201,40774935,"Bellevue Transit Center ","LOCAL",0,5740936,11240002,0,101
100113,11321,40775274,"Eastgate P&R ","LOCAL",0,5740866,21221007,0,101
100113,11321,40775275,"Eastgate P&R ","LOCAL",0,5740892,21221007,0,101
100113,11321,40775276,"Redmond Transit Center ","LOCAL",1,5740868,10221009,0,101
100113,11321,40775277,"Redmond Transit Center ","LOCAL",1,5740868,10221009,0,101
100113,11321,40775278,"Education Hill ","LOCAL",1,5740868,10221010,0,101
100113,11321,40775279,"Education Hill ","LOCAL",1,5740892,10221010,0,101
100113,11321,40775280,"Education Hill ","LOCAL",1,5740867,10221010,0,101
100113,11321,40775281,"Education Hill ","LOCAL",1,5740867,10221010,0,101
100113,11321,40775282,"Education Hill ","LOCAL",0,5740868,21221008,0,101
100113,11321,40775283,"Eastgate P&R ","LOCAL",0,5740868,21221007,0,101
100113,11321,40775284,"Eastgate P&R ","LOCAL",0,5740867,21221007,0,101
100113,11321,40775285,"Eastgate P&R ","LOCAL",0,5740867,21221007,0,101
100113,11321,40775286,"Redmond Transit Center ","LOCAL",1,5740865,10221009,0,101
100113,11321,40775287,"Redmond Transit Center ","LOCAL",1,5740866,10221009,0,101
100113,11321,40775288,"Redmond Transit Center ","LOCAL",1,5740865,10221009,0,101
100113,11321,40775289,"Redmond Transit Center ","LOCAL",1,5740867,10221009,0,101
100113,11321,40775290,"Redmond Transit Center ","LOCAL",1,5740866,10221009,0,101
100113,11321,40775291,"Redmond Transit Center ","LOCAL",1,5740865,10221009,0,101
100113,11321,40775292,"Redmond Transit Center ","LOCAL",1,5740867,10221009,0,101
100113,11321,40775293,"Education Hill ","LOCAL",1,5740866,10221010,0,101
100113,11321,40775294,"Education Hill ","LOCAL",1,5740865,10221010,0,101
100113,11321,40775295,"Education Hill ","LOCAL",1,5740867,10221010,0,101
100113,11321,40775296,"Education Hill ","LOCAL",1,5740868,10221010,0,101
